session_id,user_id,event_timestamp,channel,campaign,device,page_visited,session_duration_seconds
f57fff41-e434-4f,fef31999-d88,2024-01-05 20:35:00,paid_social,meta_lookalike,desktop,/home,408
293a38a0-34ad-4d,fef31999-d88,2024-01-06 00:50:00,organic_search,seo_blog_push,desktop,/about,215
af2f4b19-7012-46,fef31999-d88,2024-01-07 08:50:00,paid_search,spring_sale_2024,desktop,/products,409
8fe0b490-9039-44,f49bca00-6fa,2024-01-18 14:23:00,referral,,desktop,/products,495
0006be92-2548-45,f49bca00-6fa,2024-01-19 20:18:00,paid_social,youtube_retarget,desktop,/home,349
f7efb648-fc95-4e,f49bca00-6fa,2024-01-20 02:51:00,social_media,fb_engagement,desktop,/signup,298
b970c642-fa6c-4e,f49bca00-6fa,2024-01-21 21:38:00,email,abandoned_cart,desktop,/pricing,432
4d4d8098-3796-48,f49bca00-6fa,2024-01-22 08:03:00,referral,affiliate_v2,desktop,/signup,404
475cdbee-593c-4c,f49bca00-6fa,2024-01-23 06:23:00,direct,,desktop,/signup,326
f5d858d3-1135-48,7a3d9683-cca,2024-01-29 02:17:00,email,loyalty_nudge,desktop,/about,454
088a19e8-9883-48,7a3d9683-cca,2024-01-30 11:59:00,direct,,desktop,/checkout,541
c12904cb-a547-4c,7a3d9683-cca,2024-01-31 23:55:00,organic_search,,desktop,/pricing,533
14b4d994-fcb9-4f,f60ffa5f-ad5,2024-03-12 21:59:00,paid_social,meta_lookalike,tablet,/pricing,575
d5bfae2e-76d7-40,f60ffa5f-ad5,2024-03-13 05:54:00,social_media,fb_engagement,tablet,/about,521
d6650ec7-1d31-4b,a6836aaf-897,2024-02-20 07:09:00,direct,,desktop,/home,486
f0ceca04-c43a-40,a6836aaf-897,2024-02-21 16:30:00,social_media,tiktok_awareness,desktop,/home,535
f3f84cc8-2326-45,82115b26-d2b,2024-01-21 17:13:00,social_media,fb_engagement,tablet,/signup,272
88d40fb3-dad2-48,82115b26-d2b,2024-01-22 23:27:00,email,welcome_series,tablet,/blog,360
0b01e7c3-9d5b-46,82115b26-d2b,2024-01-23 01:22:00,paid_social,youtube_retarget,tablet,/home,327
097ad047-9b92-4e,82115b26-d2b,2024-01-24 11:46:00,email,welcome_series,tablet,/home,194
3521a99f-34ae-4c,82115b26-d2b,2024-01-25 12:29:00,direct,,tablet,/products,23
425c1c00-19cd-42,6bab6ef6-097,2024-02-05 06:36:00,paid_social,youtube_retarget,mobile,/home,493
5013aa55-863f-47,a0698263-542,2024-03-03 10:17:00,paid_social,youtube_retarget,mobile,/signup,368
e17db9e9-93d2-46,a0698263-542,2024-03-04 21:00:00,referral,,mobile,/products,590
58f0420b-52a0-47,a0698263-542,2024-03-05 13:08:00,paid_search,spring_sale_2024,mobile,/pricing,587
0f3eaef2-2d93-42,a0698263-542,2024-03-06 11:02:00,email,welcome_series,mobile,/signup,150
1b426616-7554-42,33c4caa3-d2e,2024-01-01 21:11:00,email,welcome_series,desktop,/blog,111
b4aa2190-a20c-40,33c4caa3-d2e,2024-01-02 10:14:00,email,welcome_series,desktop,/home,157
d2539cda-ed55-45,33c4caa3-d2e,2024-01-03 08:49:00,social_media,fb_engagement,desktop,/signup,253
1bedd4ec-c8f3-4a,33c4caa3-d2e,2024-01-04 15:39:00,paid_social,meta_lookalike,desktop,/checkout,353
f646ed7e-87d0-43,33c4caa3-d2e,2024-01-05 23:46:00,organic_search,seo_blog_push,desktop,/home,129
3af7bce5-1eaf-4b,33c4caa3-d2e,2024-01-06 21:22:00,organic_search,seo_blog_push,desktop,/blog,44
a368afe2-4e17-49,bfafd392-f9b,2024-01-22 14:52:00,email,welcome_series,desktop,/pricing,167
3c0c1235-7fa7-49,bfafd392-f9b,2024-01-23 21:24:00,direct,,desktop,/products,367
8bad85b4-c623-43,bfafd392-f9b,2024-01-24 01:33:00,paid_search,retargeting_jan,desktop,/pricing,522
187d2906-769d-46,77357652-a35,2024-03-11 11:18:00,referral,affiliate_v2,tablet,/pricing,97
2d2e0612-23ad-46,77357652-a35,2024-03-12 13:02:00,email,loyalty_nudge,tablet,/checkout,97
b28a1025-1ab2-4d,a5dbf1b7-6b3,2024-01-13 09:22:00,social_media,fb_engagement,mobile,/checkout,381
b2bebf20-b0d9-46,a5dbf1b7-6b3,2024-01-14 07:44:00,email,loyalty_nudge,mobile,/about,47
c1d5a4dc-58b0-45,a5dbf1b7-6b3,2024-01-15 04:30:00,paid_social,linkedin_b2b,mobile,/products,571
9bdf717b-0f6c-4c,a5dbf1b7-6b3,2024-01-16 13:29:00,paid_social,meta_lookalike,mobile,/products,268
3f65ab87-a3bf-48,a5dbf1b7-6b3,2024-01-17 12:06:00,social_media,tiktok_awareness,mobile,/checkout,158
c027d4d9-7844-4c,38ee0e19-898,2024-03-01 23:48:00,social_media,fb_engagement,desktop,/checkout,185
68ab9cff-fa6b-4b,d7840389-f16,2024-01-13 00:32:00,paid_social,linkedin_b2b,mobile,/pricing,553
32be4e1f-780c-46,d7840389-f16,2024-01-14 20:28:00,paid_search,retargeting_jan,mobile,/about,178
9b93df39-ec62-41,d7840389-f16,2024-01-15 19:59:00,paid_search,retargeting_jan,mobile,/home,449
329f57a9-0360-40,d7840389-f16,2024-01-16 02:38:00,direct,,mobile,/checkout,456
3fe0b3cd-8865-4e,edd825a8-3be,2024-01-31 02:27:00,direct,,tablet,/signup,520
68fb4cbb-0162-41,edd825a8-3be,2024-02-01 10:02:00,paid_search,brand_awareness_q1,tablet,/signup,352
4b5291ea-32d7-45,dc7ee5f2-204,2024-01-17 13:28:00,referral,,tablet,/products,117
8f64c15a-c043-49,dc7ee5f2-204,2024-01-18 08:50:00,organic_search,seo_blog_push,tablet,/products,558
8fa1c1a1-9a91-43,dc7ee5f2-204,2024-01-19 09:32:00,direct,,tablet,/pricing,107
4cac8789-8586-46,dc7ee5f2-204,2024-01-20 20:09:00,referral,affiliate_v2,tablet,/home,163
78ebe4ba-93d5-45,dc7ee5f2-204,2024-01-21 07:25:00,email,loyalty_nudge,tablet,/pricing,390
65f3ba39-7e19-41,16b5f8b2-f3f,2024-01-19 07:06:00,organic_search,,tablet,/products,276
4f2a6878-16a0-45,73d4cc39-44f,2024-02-17 05:38:00,social_media,tiktok_awareness,desktop,/blog,80
57403247-a178-48,73d4cc39-44f,2024-02-18 10:18:00,paid_search,retargeting_jan,desktop,/blog,39
5b31b021-01a5-4e,f3d3c270-5b1,2024-02-03 22:12:00,paid_search,retargeting_jan,mobile,/signup,321
9017d48e-95b8-47,f3d3c270-5b1,2024-02-04 19:23:00,organic_search,content_hub_v2,mobile,/products,101
e57b3bc3-94c8-47,f3d3c270-5b1,2024-02-05 20:54:00,paid_search,retargeting_jan,mobile,/products,510
e657deaf-6181-45,f3d3c270-5b1,2024-02-06 21:41:00,social_media,instagram_launch,mobile,/home,343
4a89e06d-7947-42,f3d3c270-5b1,2024-02-07 04:43:00,paid_search,brand_awareness_q1,mobile,/blog,132
fb415962-26ec-42,f3d3c270-5b1,2024-02-08 19:08:00,referral,affiliate_v2,mobile,/about,362
55e38b76-cf31-40,d44d88e8-f8f,2024-01-28 13:09:00,direct,,mobile,/signup,100
9d08db70-237f-4a,f9fc5e1b-399,2024-03-05 04:10:00,organic_search,,desktop,/home,578
632a56ca-759a-40,f9fc5e1b-399,2024-03-06 18:57:00,organic_search,content_hub_v2,desktop,/home,344
41c32d87-1c5d-45,f9fc5e1b-399,2024-03-07 21:29:00,social_media,instagram_launch,desktop,/about,510
fe68b069-5b60-4d,f9fc5e1b-399,2024-03-08 11:08:00,paid_search,spring_sale_2024,desktop,/blog,541
b425a137-0d78-4d,f9fc5e1b-399,2024-03-09 15:00:00,referral,affiliate_v2,desktop,/about,314
46307b31-2d87-40,f9fc5e1b-399,2024-03-10 23:39:00,email,loyalty_nudge,desktop,/checkout,97
a1eeee6b-d22b-41,fe7a9b0d-23b,2024-02-05 05:00:00,paid_search,spring_sale_2024,desktop,/products,401
245d92b9-ceec-43,fe7a9b0d-23b,2024-02-06 07:35:00,referral,,desktop,/about,583
94e641b9-b090-41,5e8e51e9-3bd,2024-02-09 05:38:00,email,welcome_series,tablet,/pricing,530
0d13e553-b493-48,5e8e51e9-3bd,2024-02-10 12:03:00,social_media,tiktok_awareness,tablet,/products,63
8265a1a2-339c-47,f8aea0d5-30a,2024-01-27 22:29:00,social_media,fb_engagement,desktop,/signup,371
b8718977-2a0a-49,f8aea0d5-30a,2024-01-28 02:34:00,email,loyalty_nudge,desktop,/signup,164
4277fbd1-1dac-4c,f8aea0d5-30a,2024-01-29 17:32:00,organic_search,content_hub_v2,desktop,/home,60
4d1330e5-cce9-44,7dee1237-0aa,2024-03-26 02:03:00,social_media,instagram_launch,mobile,/checkout,336
44fae3e6-4632-45,7dee1237-0aa,2024-03-27 07:17:00,paid_search,spring_sale_2024,mobile,/about,76
34968784-e9de-45,e68a4d03-706,2024-01-21 07:34:00,paid_search,spring_sale_2024,mobile,/signup,575
57f61953-e110-4f,bdd03918-1ba,2024-01-31 23:12:00,paid_search,retargeting_jan,mobile,/signup,93
7ef267ec-6690-47,bdd03918-1ba,2024-02-01 12:33:00,paid_social,youtube_retarget,mobile,/home,435
03f3ce9e-68df-46,6143f198-bd6,2024-01-02 20:44:00,direct,,mobile,/about,266
9372c842-27a6-42,6143f198-bd6,2024-01-03 19:00:00,referral,affiliate_v2,mobile,/about,537
06889dbc-47a3-4d,369ae2a5-a53,2024-03-23 05:02:00,social_media,tiktok_awareness,desktop,/home,38
d9027bd6-1a58-4b,369ae2a5-a53,2024-03-24 02:16:00,email,welcome_series,desktop,/signup,117
65fef17e-b1a3-40,369ae2a5-a53,2024-03-25 15:58:00,paid_social,meta_lookalike,desktop,/home,482
3a43f8d7-83f9-41,369ae2a5-a53,2024-03-26 07:17:00,paid_search,brand_awareness_q1,desktop,/blog,388
94ba1039-5575-46,369ae2a5-a53,2024-03-27 20:42:00,paid_social,meta_lookalike,desktop,/blog,343
570ddbf9-d2bc-4c,292edeaa-451,2024-02-28 02:48:00,direct,,mobile,/home,97
14696582-6c1d-46,5ca8f458-1be,2024-03-23 11:26:00,email,abandoned_cart,desktop,/blog,498
ff9eecdb-c472-4f,5ca8f458-1be,2024-03-24 12:22:00,organic_search,,desktop,/pricing,413
02abaadb-3dc5-40,5ca8f458-1be,2024-03-25 19:11:00,paid_social,meta_lookalike,desktop,/about,453
06c68502-14c3-49,5ca8f458-1be,2024-03-26 07:28:00,social_media,instagram_launch,desktop,/about,134
8d606724-d1b7-4d,5ca8f458-1be,2024-03-27 16:32:00,referral,,desktop,/about,159
364fab22-8071-43,7c65cad2-72e,2024-02-15 23:25:00,paid_search,spring_sale_2024,desktop,/checkout,405
d78f849f-3b8e-4f,7c65cad2-72e,2024-02-16 17:14:00,paid_social,linkedin_b2b,desktop,/home,396
e6ecc52b-9471-43,7c65cad2-72e,2024-02-17 06:29:00,email,abandoned_cart,desktop,/home,215
c49e95f3-4042-4d,7c65cad2-72e,2024-02-18 23:18:00,direct,,desktop,/checkout,62
e2819ade-0317-45,d05d07e0-59f,2024-01-28 09:42:00,referral,,tablet,/about,85
27b0a885-56c5-42,d05d07e0-59f,2024-01-29 12:56:00,email,abandoned_cart,tablet,/about,195
00c32355-f261-46,0f0bb3b9-f5e,2024-01-28 03:04:00,email,loyalty_nudge,mobile,/checkout,483
f00313e6-451e-40,0f0bb3b9-f5e,2024-01-29 21:19:00,social_media,instagram_launch,mobile,/products,119
15cb047c-220d-45,0f0bb3b9-f5e,2024-01-30 09:32:00,email,welcome_series,mobile,/products,130
acd665f5-f223-45,0f0bb3b9-f5e,2024-01-31 17:47:00,direct,,mobile,/about,227
b8939bd0-9b71-49,5185234b-a61,2024-01-04 12:34:00,social_media,tiktok_awareness,desktop,/blog,411
31d88e1d-7639-43,5185234b-a61,2024-01-05 00:13:00,direct,,desktop,/about,579
5b591df6-ca26-4a,5185234b-a61,2024-01-06 00:01:00,direct,,desktop,/pricing,569
3e1d3cc2-7f99-43,5185234b-a61,2024-01-07 21:38:00,organic_search,content_hub_v2,desktop,/signup,248
bdf3610b-8174-4c,319d8a5e-313,2024-03-29 18:11:00,paid_social,linkedin_b2b,mobile,/signup,163
cbf0e035-53e1-44,319d8a5e-313,2024-03-30 19:07:00,paid_social,youtube_retarget,mobile,/signup,186
89db3ce5-b5de-4f,319d8a5e-313,2024-03-31 12:21:00,social_media,instagram_launch,mobile,/blog,243
2479e1fd-96dd-48,319d8a5e-313,2024-04-01 01:58:00,email,welcome_series,mobile,/pricing,66
542e23b5-3a17-48,1a399efa-705,2024-03-28 02:34:00,direct,,mobile,/about,189
39a2debd-4bb5-44,1a399efa-705,2024-03-29 05:17:00,organic_search,,mobile,/about,142
f5a58abf-bec6-4e,1a399efa-705,2024-03-30 00:05:00,direct,,mobile,/blog,131
c4d2b8cf-10fe-41,1a399efa-705,2024-03-31 18:49:00,social_media,fb_engagement,mobile,/about,69
410b5b32-ad94-4d,cf53b4d8-797,2024-02-27 18:30:00,direct,,tablet,/pricing,474
e761b44b-9033-49,cf53b4d8-797,2024-02-28 10:10:00,direct,,tablet,/checkout,153
46a7c7ce-4a6f-4b,cf53b4d8-797,2024-02-29 03:07:00,paid_search,brand_awareness_q1,tablet,/pricing,574
51963da7-5104-42,cf53b4d8-797,2024-03-01 10:26:00,paid_social,linkedin_b2b,tablet,/pricing,544
7971e3a3-b32b-4c,8d582271-fdf,2024-03-20 00:27:00,referral,partner_promo_jan,tablet,/home,519
34869baa-fa10-41,8d582271-fdf,2024-03-21 21:54:00,organic_search,,tablet,/checkout,335
95e869f5-d532-48,8d582271-fdf,2024-03-22 03:26:00,social_media,instagram_launch,tablet,/products,111
55c74234-ae12-4e,8d582271-fdf,2024-03-23 14:23:00,organic_search,,tablet,/checkout,375
58e1c000-445c-43,8d582271-fdf,2024-03-24 23:55:00,social_media,instagram_launch,tablet,/checkout,439
158ff205-4316-4e,8d582271-fdf,2024-03-25 19:19:00,paid_search,brand_awareness_q1,tablet,/blog,435
f2ab9130-4109-4f,5dda6e75-fe7,2024-01-12 16:54:00,paid_social,meta_lookalike,tablet,/signup,69
e6b162ae-8fc3-49,5dda6e75-fe7,2024-01-13 05:44:00,social_media,fb_engagement,tablet,/home,131
299f459a-8322-42,5dda6e75-fe7,2024-01-14 20:52:00,paid_social,meta_lookalike,tablet,/home,526
6e91bff8-5917-41,5dda6e75-fe7,2024-01-15 15:22:00,paid_search,brand_awareness_q1,tablet,/products,190
fc39c4a7-317f-4b,5dda6e75-fe7,2024-01-16 07:51:00,paid_search,brand_awareness_q1,tablet,/signup,214
1091e255-eb1c-4a,05a29f1d-9a9,2024-01-31 16:21:00,social_media,fb_engagement,mobile,/pricing,52
1481b6e4-5be9-44,05a29f1d-9a9,2024-02-01 09:44:00,paid_social,meta_lookalike,mobile,/blog,72
79c25e7a-09f1-4d,05a29f1d-9a9,2024-02-02 21:10:00,organic_search,content_hub_v2,mobile,/blog,380
d2c6a1b8-9dea-49,05a29f1d-9a9,2024-02-03 11:33:00,referral,affiliate_v2,mobile,/checkout,355
b1370075-268b-41,d8422fc4-ed3,2024-03-29 21:38:00,paid_social,meta_lookalike,desktop,/blog,576
609f351c-c2d9-48,d8422fc4-ed3,2024-03-30 04:30:00,paid_social,meta_lookalike,desktop,/checkout,300
61ab9fcd-35bf-40,d8422fc4-ed3,2024-03-31 19:40:00,referral,partner_promo_jan,desktop,/products,163
472a3874-f1f0-41,d8422fc4-ed3,2024-04-01 03:28:00,email,abandoned_cart,desktop,/checkout,293
0cb4ed4f-7741-4c,d8422fc4-ed3,2024-04-02 22:47:00,paid_search,retargeting_jan,desktop,/products,345
a1136a4b-ac2c-4b,a68bb7b2-f76,2024-01-09 15:55:00,referral,affiliate_v2,tablet,/about,198
c27cfe06-0041-4a,a68bb7b2-f76,2024-01-10 05:45:00,paid_search,retargeting_jan,tablet,/products,430
36467142-ac8c-43,a68bb7b2-f76,2024-01-11 03:44:00,paid_social,meta_lookalike,tablet,/blog,419
3483abfa-0390-4e,a68bb7b2-f76,2024-01-12 19:16:00,organic_search,,tablet,/pricing,279
7432f68f-28a9-42,a68bb7b2-f76,2024-01-13 23:49:00,paid_search,spring_sale_2024,tablet,/blog,272
1a370935-05f3-45,119351e0-15a,2024-02-10 19:15:00,organic_search,seo_blog_push,desktop,/home,496
a57bb90e-f418-4e,119351e0-15a,2024-02-11 16:42:00,direct,,desktop,/signup,360
1340ec65-d153-40,119351e0-15a,2024-02-12 01:41:00,paid_social,youtube_retarget,desktop,/blog,453
404a748e-4d5d-4f,b0c00b76-999,2024-02-16 04:40:00,direct,,tablet,/pricing,47
fb97f588-9c83-4a,b0c00b76-999,2024-02-17 22:06:00,direct,,tablet,/about,510
bffc9bff-351e-41,b0c00b76-999,2024-02-18 10:41:00,referral,partner_promo_jan,tablet,/checkout,110
7bc7a954-2e9d-48,b0c00b76-999,2024-02-19 16:04:00,social_media,tiktok_awareness,tablet,/home,226
b93e2e4c-c2ea-4b,b0c00b76-999,2024-02-20 15:12:00,organic_search,,tablet,/about,478
4e91adca-39a6-45,b0c00b76-999,2024-02-21 22:08:00,paid_search,brand_awareness_q1,tablet,/home,505
d21e6fba-7559-45,42178824-433,2024-02-07 09:08:00,referral,partner_promo_jan,mobile,/signup,190
92ff28b3-336e-47,42178824-433,2024-02-08 23:54:00,referral,partner_promo_jan,mobile,/pricing,111
735d6036-04db-45,42178824-433,2024-02-09 16:56:00,referral,,mobile,/checkout,250
f11a44d7-4a79-44,42178824-433,2024-02-10 13:43:00,paid_social,meta_lookalike,mobile,/products,204
f789f8ef-e493-48,42178824-433,2024-02-11 13:20:00,referral,partner_promo_jan,mobile,/pricing,29
9d2f01da-856b-42,42178824-433,2024-02-12 03:41:00,paid_search,retargeting_jan,mobile,/checkout,332
96dcc1b1-921f-43,d6eae751-e77,2024-02-07 04:42:00,paid_social,linkedin_b2b,tablet,/signup,46
d71a4fcb-a875-4c,d6eae751-e77,2024-02-08 08:15:00,organic_search,,tablet,/checkout,391
bde14c99-9cd3-41,d6eae751-e77,2024-02-09 19:19:00,paid_search,retargeting_jan,tablet,/about,436
f8a8965b-e9e0-42,5642b745-6da,2024-01-12 16:27:00,referral,,mobile,/signup,81
77b711c1-937a-49,5642b745-6da,2024-01-13 08:00:00,email,abandoned_cart,mobile,/blog,306
14030501-c897-4e,5642b745-6da,2024-01-14 15:22:00,paid_search,brand_awareness_q1,mobile,/products,567
15870cde-692b-4d,48a96981-b69,2024-01-25 09:53:00,paid_search,brand_awareness_q1,desktop,/signup,152
4de4c58b-aad1-46,48a96981-b69,2024-01-26 02:43:00,email,abandoned_cart,desktop,/signup,72
779389c1-1e4c-48,48a96981-b69,2024-01-27 12:55:00,direct,,desktop,/home,87
83a06c26-23cb-4f,48a96981-b69,2024-01-28 06:20:00,paid_search,retargeting_jan,desktop,/about,342
a1576545-97a5-4c,48a96981-b69,2024-01-29 05:47:00,direct,,desktop,/blog,194
02efdfba-7c02-4e,84556817-3a7,2024-01-23 22:24:00,social_media,tiktok_awareness,mobile,/about,448
5aa7bd6b-284e-41,4d490a00-92a,2024-01-22 07:34:00,email,welcome_series,tablet,/about,110
89f3bbdf-2bb5-43,4d490a00-92a,2024-01-23 02:53:00,direct,,tablet,/home,569
0587b7a4-906d-4e,4d490a00-92a,2024-01-24 19:43:00,paid_social,meta_lookalike,tablet,/home,251
f05f66c7-386e-41,4d490a00-92a,2024-01-25 04:17:00,paid_social,linkedin_b2b,tablet,/signup,167
0d7b5c44-fa91-48,4d490a00-92a,2024-01-26 12:27:00,email,welcome_series,tablet,/signup,196
0d9523a4-0af4-49,728ac50d-2ca,2024-01-25 21:33:00,paid_social,linkedin_b2b,mobile,/blog,250
1d4c1710-253a-46,728ac50d-2ca,2024-01-26 06:30:00,organic_search,content_hub_v2,mobile,/pricing,119
28caaae7-0ce3-4b,ea93d280-30d,2024-02-25 01:32:00,email,loyalty_nudge,tablet,/about,385
c86fe116-f0a9-42,ea93d280-30d,2024-02-26 05:18:00,paid_social,linkedin_b2b,tablet,/products,590
947046cb-e7dc-40,ea93d280-30d,2024-02-27 19:08:00,organic_search,content_hub_v2,tablet,/blog,352
fc931a5e-bdf5-41,ea93d280-30d,2024-02-28 14:17:00,email,welcome_series,tablet,/products,363
8a41ec3e-3d80-42,ea93d280-30d,2024-02-29 18:55:00,paid_social,meta_lookalike,tablet,/pricing,182
39c06979-15f8-41,ea93d280-30d,2024-03-01 20:57:00,paid_social,youtube_retarget,tablet,/blog,397
9b75e6c6-20b4-43,b6b386df-6ef,2024-03-02 07:36:00,paid_social,meta_lookalike,tablet,/about,447
483c31c5-de4b-42,b6b386df-6ef,2024-03-03 06:20:00,email,abandoned_cart,tablet,/blog,113
c8633587-3ed8-42,b6b386df-6ef,2024-03-04 12:21:00,paid_social,linkedin_b2b,tablet,/home,279
6dd52214-a5e0-41,b6b386df-6ef,2024-03-05 17:33:00,social_media,instagram_launch,tablet,/products,19
6e9ca3a6-61d6-47,b6b386df-6ef,2024-03-06 18:21:00,paid_search,retargeting_jan,tablet,/pricing,154
02814be1-ccac-41,dd3d6bff-a64,2024-02-28 23:46:00,email,abandoned_cart,mobile,/blog,426
ba0fa9aa-35f8-4d,dd3d6bff-a64,2024-02-29 16:27:00,referral,affiliate_v2,mobile,/about,475
f3fdf59d-c08d-47,dd3d6bff-a64,2024-03-01 14:01:00,direct,,mobile,/about,124
ea51c3da-b750-49,dd3d6bff-a64,2024-03-02 20:01:00,social_media,fb_engagement,mobile,/checkout,458
edc55879-f9f2-44,dd3d6bff-a64,2024-03-03 02:54:00,direct,,mobile,/pricing,465
af8f2b4d-996e-4b,ade1e672-c2f,2024-01-28 14:06:00,email,loyalty_nudge,tablet,/pricing,416
f52c9e87-a32e-44,a82ea165-817,2024-02-11 02:34:00,referral,affiliate_v2,mobile,/signup,532
108a01f7-2241-4b,a82ea165-817,2024-02-12 21:06:00,social_media,instagram_launch,mobile,/about,518
eb4feef6-b00f-44,a82ea165-817,2024-02-13 08:36:00,referral,affiliate_v2,mobile,/signup,200
ef3fc8cb-057b-45,10ad55a0-258,2024-01-27 18:33:00,direct,,desktop,/pricing,34
f0a7299a-3b91-49,10ad55a0-258,2024-01-28 00:41:00,email,abandoned_cart,desktop,/pricing,433
8feabeac-ab4c-43,03c22442-87d,2024-03-14 09:02:00,social_media,tiktok_awareness,mobile,/products,285
8ccbf0cd-60df-44,03c22442-87d,2024-03-15 13:04:00,organic_search,,mobile,/about,564
057805fe-e82e-43,03c22442-87d,2024-03-16 10:51:00,direct,,mobile,/about,142
c70463bc-928a-4f,03c22442-87d,2024-03-17 04:21:00,email,welcome_series,mobile,/home,261
db81c0d0-02df-41,fb5947cc-213,2024-03-03 12:55:00,referral,partner_promo_jan,desktop,/checkout,323
64fe9fbd-19a5-4c,fb5947cc-213,2024-03-04 20:26:00,direct,,desktop,/checkout,270
6ba2f399-2d04-47,fb5947cc-213,2024-03-05 18:15:00,direct,,desktop,/checkout,431
e369cdfd-bad0-4e,fb5947cc-213,2024-03-06 01:42:00,paid_social,youtube_retarget,desktop,/about,215
9cde3c2d-cfaf-43,fb5947cc-213,2024-03-07 11:14:00,email,loyalty_nudge,desktop,/home,101
1f25f1ff-9030-43,cb35076c-6e5,2024-01-19 19:21:00,direct,,desktop,/home,228
d7db0158-5aae-44,40fa1de5-4d8,2024-03-23 04:58:00,paid_social,linkedin_b2b,tablet,/checkout,516
b0da6fd3-256c-4e,7b7902bd-0d6,2024-02-18 12:20:00,paid_search,spring_sale_2024,desktop,/about,165
ae0b2e72-b31a-47,7b7902bd-0d6,2024-02-19 23:27:00,paid_search,spring_sale_2024,desktop,/products,274
0ad23b5d-4a62-41,7b7902bd-0d6,2024-02-20 09:13:00,email,loyalty_nudge,desktop,/signup,279
c484568b-f96a-4b,7b7902bd-0d6,2024-02-21 19:24:00,social_media,fb_engagement,desktop,/signup,265
7ce687b1-4034-4b,85dc9374-ee2,2024-01-10 07:23:00,organic_search,seo_blog_push,tablet,/about,446
69ac5ab1-bcce-44,85dc9374-ee2,2024-01-11 22:53:00,paid_search,brand_awareness_q1,tablet,/signup,63
3c9b05cc-c487-4f,ae7db422-9c1,2024-02-27 14:29:00,email,abandoned_cart,desktop,/about,192
9f899142-efda-44,ae7db422-9c1,2024-02-28 04:24:00,referral,affiliate_v2,desktop,/products,416
fcb486a6-09dc-44,83651f26-67e,2024-03-30 15:16:00,direct,,mobile,/checkout,522
a729477a-864c-40,83651f26-67e,2024-03-31 19:17:00,paid_social,linkedin_b2b,mobile,/signup,308
f405af23-e847-46,83651f26-67e,2024-04-01 09:53:00,referral,partner_promo_jan,mobile,/blog,357
7cd41bba-621a-4a,83651f26-67e,2024-04-02 11:54:00,organic_search,,mobile,/products,471
b206ec04-5b74-49,9f35de1d-e6b,2024-02-02 15:24:00,paid_social,meta_lookalike,mobile,/about,444
d55480e4-0c53-4a,9f35de1d-e6b,2024-02-03 09:01:00,direct,,mobile,/pricing,168
131d1287-446a-4a,9f35de1d-e6b,2024-02-04 13:29:00,paid_search,brand_awareness_q1,mobile,/pricing,97
7d3497b4-1c01-4e,9f35de1d-e6b,2024-02-05 14:22:00,email,loyalty_nudge,mobile,/products,320
35005645-5fea-45,9f35de1d-e6b,2024-02-06 10:48:00,paid_search,spring_sale_2024,mobile,/about,227
7a9ed2ab-dba8-41,9f35de1d-e6b,2024-02-07 01:39:00,referral,partner_promo_jan,mobile,/blog,74
9a65ac46-f392-44,2d1444f9-8dc,2024-01-06 23:02:00,paid_social,linkedin_b2b,tablet,/checkout,433
78843255-9ce9-4b,572a19d3-9d7,2024-03-05 09:46:00,organic_search,,mobile,/pricing,366
628d8610-ca1b-43,572a19d3-9d7,2024-03-06 10:41:00,organic_search,,mobile,/signup,447
fa8187c2-be96-48,572a19d3-9d7,2024-03-07 10:11:00,email,welcome_series,mobile,/products,148
e9b89a2b-06d7-47,11fdddfd-032,2024-01-05 00:55:00,referral,,tablet,/home,281
d017c3d3-96e2-4a,11fdddfd-032,2024-01-06 18:47:00,social_media,instagram_launch,tablet,/home,86
7c08a177-fb92-49,11fdddfd-032,2024-01-07 07:52:00,paid_search,retargeting_jan,tablet,/pricing,385
814f43c4-b5b5-43,11fdddfd-032,2024-01-08 02:05:00,paid_social,linkedin_b2b,tablet,/blog,528
012f1172-516f-45,d97aa4bb-b2c,2024-02-21 17:06:00,paid_search,spring_sale_2024,desktop,/signup,340
14ed3220-4294-47,d97aa4bb-b2c,2024-02-22 23:28:00,direct,,desktop,/checkout,298
dfde8d44-dcf4-4e,d97aa4bb-b2c,2024-02-23 02:19:00,social_media,tiktok_awareness,desktop,/signup,328
498e817e-387a-40,d97aa4bb-b2c,2024-02-24 13:59:00,social_media,tiktok_awareness,desktop,/home,537
4443cd7a-9203-40,d97aa4bb-b2c,2024-02-25 13:32:00,referral,,desktop,/about,15
841ef831-db46-46,ad748cf1-8bc,2024-03-15 20:54:00,social_media,fb_engagement,desktop,/checkout,407
cb772df3-2729-4a,ad748cf1-8bc,2024-03-16 22:39:00,direct,,desktop,/home,396
0af3a2a7-3a3b-42,ad748cf1-8bc,2024-03-17 11:25:00,referral,partner_promo_jan,desktop,/pricing,398
70e72595-3651-4e,a02d7f06-0eb,2024-03-20 05:44:00,email,loyalty_nudge,mobile,/products,252
2bceee30-08a0-42,3c9e13d4-c97,2024-03-14 13:58:00,organic_search,content_hub_v2,tablet,/pricing,32
a3022c83-8161-4e,094eee0d-4b8,2024-03-02 17:27:00,organic_search,,tablet,/products,174
7cc69184-e711-4f,094eee0d-4b8,2024-03-03 01:22:00,paid_search,brand_awareness_q1,tablet,/home,236
